"","Year","SouthSST_Annual","SST_South_Months_Jun","LagSouthSST_Spring","LagSST_South_Months_Sep","LagSST_South_Months_Nov","FinSouthSST_AnnEsts","LagFinSouthSST_AnnEsts","LagFinSouthSST_SpringDat","FSLdat_Annual","FSLdat_Summer","FSLdat_Autumn","FSLdat_Spring","FSL_months_Jan","FSL_months_Feb","FSL_months_Mar","FSL_months_Apr","FSL_months_May","FSL_months_Oct","LagFSLdat_Annual","LagFSLdat_Summer","LagFSLdat_Autumn","LagFSLdat_Winter","LagFSLdat_Spring","LagFSL_months_Feb","LagFSL_months_Apr","LagFSL_months_May","LagFSL_months_Jun","LagFSL_months_Jul","LagFSL_months_Aug","LagFSL_months_Sep","LagFSL_months_Oct","LagFSL_months_Nov","FinFSLdat_AnnEsts","FinFSLdat_SummerDat","FinFSLdat_AutumnDat","FinFSLdat_SpringDat","LagFinFSLdat_AnnEsts","LagFinFSLdat_SummerDat","LagFinFSLdat_AutumnDat","LagFinFSLdat_SpringDat","FishName","OtoWidth","Ages","Site","FSLann","FSLsumm","FSLaut","FSLwin","FSLspr","TannS","TsummS","TautS","TwinS","TsprS","TannW","TsummW","TautW","TwinW","TsprW"
"421",1980,17.8991666666667,18.21,16.3,15.62,17.15,17.7141666666667,17.7141666666667,16.4433333333333,0.692083333333333,0.654,0.776,0.601,0.706,0.601,0.699,0.818,0.811,0.554,0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,0.55,0.777,0.812,0.824,0.867,0.763,0.707,0.676,0.707,0.679583333333333,0.647666666666667,0.776,0.702666666666667,0.718916666666667,0.607,0.759,0.603333333333333,"X040033",15.8165,13,"South",0.692083333333333,0.654,0.776,0.737333333333333,0.601,18.8183333333333,20.1,20.4566666666667,17.6433333333333,17.0733333333333,19.9991666666667,21.0266666666667,21.5966666666667,19.0166666666667,18.3566666666667
"422",1980,17.8991666666667,18.21,16.3,15.62,17.15,17.7141666666667,17.7141666666667,16.4433333333333,0.692083333333333,0.654,0.776,0.601,0.706,0.601,0.699,0.818,0.811,0.554,0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,0.55,0.777,0.812,0.824,0.867,0.763,0.707,0.676,0.707,0.679583333333333,0.647666666666667,0.776,0.702666666666667,0.718916666666667,0.607,0.759,0.603333333333333,"X040019",16.59866667,26,"South",0.692083333333333,0.654,0.776,0.737333333333333,0.601,18.8183333333333,20.1,20.4566666666667,17.6433333333333,17.0733333333333,19.9991666666667,21.0266666666667,21.5966666666667,19.0166666666667,18.3566666666667
"423",1980,17.8991666666667,18.21,16.3,15.62,17.15,17.7141666666667,17.7141666666667,16.4433333333333,0.692083333333333,0.654,0.776,0.601,0.706,0.601,0.699,0.818,0.811,0.554,0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,0.55,0.777,0.812,0.824,0.867,0.763,0.707,0.676,0.707,0.679583333333333,0.647666666666667,0.776,0.702666666666667,0.718916666666667,0.607,0.759,0.603333333333333,"X050263",17.244,27,"South",0.692083333333333,0.654,0.776,0.737333333333333,0.601,18.8183333333333,20.1,20.4566666666667,17.6433333333333,17.0733333333333,19.9991666666667,21.0266666666667,21.5966666666667,19.0166666666667,18.3566666666667
"424",1980,17.8991666666667,18.21,16.3,15.62,17.15,17.7141666666667,17.7141666666667,16.4433333333333,0.692083333333333,0.654,0.776,0.601,0.706,0.601,0.699,0.818,0.811,0.554,0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,0.55,0.777,0.812,0.824,0.867,0.763,0.707,0.676,0.707,0.679583333333333,0.647666666666667,0.776,0.702666666666667,0.718916666666667,0.607,0.759,0.603333333333333,"X040055",17.024,33,"South",0.692083333333333,0.654,0.776,0.737333333333333,0.601,18.8183333333333,20.1,20.4566666666667,17.6433333333333,17.0733333333333,19.9991666666667,21.0266666666667,21.5966666666667,19.0166666666667,18.3566666666667
"425",1980,17.8991666666667,18.21,16.3,15.62,17.15,17.7141666666667,17.7141666666667,16.4433333333333,0.692083333333333,0.654,0.776,0.601,0.706,0.601,0.699,0.818,0.811,0.554,0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,0.55,0.777,0.812,0.824,0.867,0.763,0.707,0.676,0.707,0.679583333333333,0.647666666666667,0.776,0.702666666666667,0.718916666666667,0.607,0.759,0.603333333333333,"X040018",16.21566667,10,"South",0.692083333333333,0.654,0.776,0.737333333333333,0.601,18.8183333333333,20.1,20.4566666666667,17.6433333333333,17.0733333333333,19.9991666666667,21.0266666666667,21.5966666666667,19.0166666666667,18.3566666666667
"426",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X060028",18.282,21,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"427",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X050088",16.862,13,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"428",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X040055",19.295,34,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"429",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X060083",16.65433333,9,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"430",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X050289",22.34966667,18,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"431",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X050255",20.77366667,17,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"432",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X050193",16.56666667,13,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"433",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X050110",20.60766667,17,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"434",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X040045",18.337,18,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"435",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X050113",19.94166667,10,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"436",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X050134",18.88033333,14,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"437",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X050099",13.22733333,35,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"438",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X040018",16.07933333,11,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"439",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X040046",16.74433333,26,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"440",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X050103",16.56433333,24,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"441",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X050184",13.65433333,18,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"442",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X050085",16.55266667,27,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"443",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X040036",16.049,20,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"444",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X040070",14.927,28,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"445",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X040033",21.177,14,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"446",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X050263",15.72166667,28,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"447",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X040019",12.29666667,27,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"448",1981,17.6191666666667,17.18,16.4433333333333,15.82,17.38,17.56,17.56,16.48,0.722083333333333,0.608666666666667,0.759,0.702666666666667,0.616,0.55,0.688,0.777,0.812,0.676,0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,0.635,0.701,0.752,0.821,0.734,0.664,0.617,0.579,0.617,0.718916666666667,0.607,0.759,0.603333333333333,0.690833333333333,0.644333333333333,0.711666666666667,0.662,"X050116",25.37433333,19,"South",0.722083333333333,0.608666666666667,0.759,0.818,0.702666666666667,18.3833333333333,19.63,20.1766666666667,16.9466666666667,16.78,19.7141666666667,20.5566666666667,21.5133333333333,18.55,18.2366666666667
"449",1982,17.6666666666667,17.67,16.48,15.9,16.71,18.0566666666667,18.0566666666667,16.2733333333333,0.672,0.633333333333333,0.711666666666667,0.603333333333333,0.638,0.635,0.682,0.701,0.752,0.579,0.730166666666667,0.645666666666667,0.751666666666667,0.861333333333333,0.662,0.678,0.821,0.806,0.942,0.809,0.833,0.62,0.625,0.62,0.690833333333333,0.644333333333333,0.711666666666667,0.662,0.7675,0.628333333333333,0.751666666666667,0.701333333333333,"X060028",16.81533333,22,"South",0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,18.6208333333333,19.9166666666667,19.7033333333333,17.4133333333333,17.45,19.84,20.8266666666667,20.9866666666667,18.95,18.5966666666667
"450",1982,17.6666666666667,17.67,16.48,15.9,16.71,18.0566666666667,18.0566666666667,16.2733333333333,0.672,0.633333333333333,0.711666666666667,0.603333333333333,0.638,0.635,0.682,0.701,0.752,0.579,0.730166666666667,0.645666666666667,0.751666666666667,0.861333333333333,0.662,0.678,0.821,0.806,0.942,0.809,0.833,0.62,0.625,0.62,0.690833333333333,0.644333333333333,0.711666666666667,0.662,0.7675,0.628333333333333,0.751666666666667,0.701333333333333,"X040070",16.364,29,"South",0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,18.6208333333333,19.9166666666667,19.7033333333333,17.4133333333333,17.45,19.84,20.8266666666667,20.9866666666667,18.95,18.5966666666667
"451",1982,17.6666666666667,17.67,16.48,15.9,16.71,18.0566666666667,18.0566666666667,16.2733333333333,0.672,0.633333333333333,0.711666666666667,0.603333333333333,0.638,0.635,0.682,0.701,0.752,0.579,0.730166666666667,0.645666666666667,0.751666666666667,0.861333333333333,0.662,0.678,0.821,0.806,0.942,0.809,0.833,0.62,0.625,0.62,0.690833333333333,0.644333333333333,0.711666666666667,0.662,0.7675,0.628333333333333,0.751666666666667,0.701333333333333,"X040055",19.27466667,35,"South",0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,18.6208333333333,19.9166666666667,19.7033333333333,17.4133333333333,17.45,19.84,20.8266666666667,20.9866666666667,18.95,18.5966666666667
"452",1982,17.6666666666667,17.67,16.48,15.9,16.71,18.0566666666667,18.0566666666667,16.2733333333333,0.672,0.633333333333333,0.711666666666667,0.603333333333333,0.638,0.635,0.682,0.701,0.752,0.579,0.730166666666667,0.645666666666667,0.751666666666667,0.861333333333333,0.662,0.678,0.821,0.806,0.942,0.809,0.833,0.62,0.625,0.62,0.690833333333333,0.644333333333333,0.711666666666667,0.662,0.7675,0.628333333333333,0.751666666666667,0.701333333333333,"X050113",17.96433333,11,"South",0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,18.6208333333333,19.9166666666667,19.7033333333333,17.4133333333333,17.45,19.84,20.8266666666667,20.9866666666667,18.95,18.5966666666667
"453",1982,17.6666666666667,17.67,16.48,15.9,16.71,18.0566666666667,18.0566666666667,16.2733333333333,0.672,0.633333333333333,0.711666666666667,0.603333333333333,0.638,0.635,0.682,0.701,0.752,0.579,0.730166666666667,0.645666666666667,0.751666666666667,0.861333333333333,0.662,0.678,0.821,0.806,0.942,0.809,0.833,0.62,0.625,0.62,0.690833333333333,0.644333333333333,0.711666666666667,0.662,0.7675,0.628333333333333,0.751666666666667,0.701333333333333,"X050255",17.30433333,18,"South",0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,18.6208333333333,19.9166666666667,19.7033333333333,17.4133333333333,17.45,19.84,20.8266666666667,20.9866666666667,18.95,18.5966666666667
"454",1982,17.6666666666667,17.67,16.48,15.9,16.71,18.0566666666667,18.0566666666667,16.2733333333333,0.672,0.633333333333333,0.711666666666667,0.603333333333333,0.638,0.635,0.682,0.701,0.752,0.579,0.730166666666667,0.645666666666667,0.751666666666667,0.861333333333333,0.662,0.678,0.821,0.806,0.942,0.809,0.833,0.62,0.625,0.62,0.690833333333333,0.644333333333333,0.711666666666667,0.662,0.7675,0.628333333333333,0.751666666666667,0.701333333333333,"X050110",20.21833333,18,"South",0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,18.6208333333333,19.9166666666667,19.7033333333333,17.4133333333333,17.45,19.84,20.8266666666667,20.9866666666667,18.95,18.5966666666667
"455",1982,17.6666666666667,17.67,16.48,15.9,16.71,18.0566666666667,18.0566666666667,16.2733333333333,0.672,0.633333333333333,0.711666666666667,0.603333333333333,0.638,0.635,0.682,0.701,0.752,0.579,0.730166666666667,0.645666666666667,0.751666666666667,0.861333333333333,0.662,0.678,0.821,0.806,0.942,0.809,0.833,0.62,0.625,0.62,0.690833333333333,0.644333333333333,0.711666666666667,0.662,0.7675,0.628333333333333,0.751666666666667,0.701333333333333,"X060083",17.51166667,10,"South",0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,18.6208333333333,19.9166666666667,19.7033333333333,17.4133333333333,17.45,19.84,20.8266666666667,20.9866666666667,18.95,18.5966666666667
"456",1982,17.6666666666667,17.67,16.48,15.9,16.71,18.0566666666667,18.0566666666667,16.2733333333333,0.672,0.633333333333333,0.711666666666667,0.603333333333333,0.638,0.635,0.682,0.701,0.752,0.579,0.730166666666667,0.645666666666667,0.751666666666667,0.861333333333333,0.662,0.678,0.821,0.806,0.942,0.809,0.833,0.62,0.625,0.62,0.690833333333333,0.644333333333333,0.711666666666667,0.662,0.7675,0.628333333333333,0.751666666666667,0.701333333333333,"X050088",17.253,14,"South",0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,18.6208333333333,19.9166666666667,19.7033333333333,17.4133333333333,17.45,19.84,20.8266666666667,20.9866666666667,18.95,18.5966666666667
"457",1982,17.6666666666667,17.67,16.48,15.9,16.71,18.0566666666667,18.0566666666667,16.2733333333333,0.672,0.633333333333333,0.711666666666667,0.603333333333333,0.638,0.635,0.682,0.701,0.752,0.579,0.730166666666667,0.645666666666667,0.751666666666667,0.861333333333333,0.662,0.678,0.821,0.806,0.942,0.809,0.833,0.62,0.625,0.62,0.690833333333333,0.644333333333333,0.711666666666667,0.662,0.7675,0.628333333333333,0.751666666666667,0.701333333333333,"X050134",15.80066667,15,"South",0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,18.6208333333333,19.9166666666667,19.7033333333333,17.4133333333333,17.45,19.84,20.8266666666667,20.9866666666667,18.95,18.5966666666667
"458",1982,17.6666666666667,17.67,16.48,15.9,16.71,18.0566666666667,18.0566666666667,16.2733333333333,0.672,0.633333333333333,0.711666666666667,0.603333333333333,0.638,0.635,0.682,0.701,0.752,0.579,0.730166666666667,0.645666666666667,0.751666666666667,0.861333333333333,0.662,0.678,0.821,0.806,0.942,0.809,0.833,0.62,0.625,0.62,0.690833333333333,0.644333333333333,0.711666666666667,0.662,0.7675,0.628333333333333,0.751666666666667,0.701333333333333,"X050289",19.82866667,19,"South",0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,18.6208333333333,19.9166666666667,19.7033333333333,17.4133333333333,17.45,19.84,20.8266666666667,20.9866666666667,18.95,18.5966666666667
"459",1982,17.6666666666667,17.67,16.48,15.9,16.71,18.0566666666667,18.0566666666667,16.2733333333333,0.672,0.633333333333333,0.711666666666667,0.603333333333333,0.638,0.635,0.682,0.701,0.752,0.579,0.730166666666667,0.645666666666667,0.751666666666667,0.861333333333333,0.662,0.678,0.821,0.806,0.942,0.809,0.833,0.62,0.625,0.62,0.690833333333333,0.644333333333333,0.711666666666667,0.662,0.7675,0.628333333333333,0.751666666666667,0.701333333333333,"X040033",16.0445,15,"South",0.672,0.633333333333333,0.711666666666667,0.739666666666667,0.603333333333333,18.6208333333333,19.9166666666667,19.7033333333333,17.4133333333333,17.45,19.84,20.8266666666667,20.9866666666667,18.95,18.5966666666667
